Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Terrascan,AC_AZURE_0356,Ensure that Azure Virtual Network subnet is configured with a Network Security Group,NaN,Terraform,Infrastructure Security,Azure,Medium,NaN,NaN
Terrascan,AC_DOCKER_0032,"Ensure use of COPY instead of ADD unless, running a tar file",NaN,Terraform,Infrastructure Security,Docker,Low,NaN,NaN
Terrascan,AC_DOCKER_0035,"Ensure use Curl or Wget instead of Add to fetch packages from remote URLs, because using Add is strongly discouraged",NaN,Terraform,Infrastructure Security,Docker,Low,NaN,NaN
Terrascan,AC_DOCKER_00024,Ensure not to use --chown flag when user only needs execution permission,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0020,Ensure the command SHELL to override the default shell instead of the RUN command.,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0047,Ensure that HEALTHCHECK is being used.,NaN,Terraform,Infrastructure Security,Docker,Low,NaN,NaN
Terrascan,AC_DOCKER_0011,Ensure range of ports is from 0 to 65535,NaN,Terraform,Infrastructure Security,Docker,High,NaN,NaN
Terrascan,AC_DOCKER_0026,Ensure only the ports that your application needs are used and avoid exposing ports like SSH (22),NaN,Terraform,Infrastructure Security,Docker,Low,NaN,NaN
Terrascan,AC_DOCKER_0001,Ensure platform flag with FROM command is not used for Docker file,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0041,Ensure :latest version is not used for Docker file,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0002,Ensure apt is not used with RUN command for Docker file,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0003,Ensure dnf Update is not used for Docker file,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0004,Ensure yum install allow manual input with RUN command for Docker file,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0005,Ensure root with RUN command is not used for Docker file,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0007,Ensure to avoid RUN with sudo command,NaN,Terraform,Infrastructure Security,Docker,High,NaN,NaN
Terrascan,AC_DOCKER_0009,Ensure Yum Clean All is used after Yum Install,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0010,Ensure Pinned Pip Package Version,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0014,Ensure any apt-get installs don't use '--no-install-recommends' flag,NaN,Terraform,Infrastructure Security,Docker,Low,NaN,NaN
Terrascan,AC_DOCKER_0018,Ensure WORKDIR command is getting used instead of proliferating instructions like RUN ,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_00025,Ensure Cached package data should be cleaned after installation to reduce image size,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0029,Ensure Yum update is being used,NaN,Terraform,Infrastructure Security,Docker,High,NaN,NaN
Terrascan,AC_DOCKER_0031,"Ensure when installing packages with pip, the '--no-cache-dir' flag should be set to make Docker images smaller",NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0033,Ensure package version is specified to avoid failures,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0039,Ensure apk upgrade is not being used.,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0049,Ensure instruction 'RUN <package-manager> update' should always be followed by '<package-manager> install' in the same RUN statement,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0052,Ensure that Commands 'apt-get upgrade' and 'apt-get dist-upgrade' are not being used,NaN,Terraform,Infrastructure Security,Docker,High,NaN,NaN
Terrascan,AC_DOCKER_0053,Ensure that there is only be one CMD instruction in a Dockerfile. If you list more than one CMD then only the last CMD will take effect,NaN,Terraform,Infrastructure Security,Docker,Medium,NaN,NaN
Terrascan,AC_DOCKER_0013,Ensure the use absolute paths for your WORKDIR.,NaN,Terraform,Infrastructure Security,Docker,High,NaN,NaN
Terrascan,AC_GCP_0230,BigQuery datasets may be anonymously or publicly accessible.,NaN,Terraform,Identity and Access Management,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0229,Ensure VM disks for critical VMs are encrypted with Customer Supplied Encryption Keys (CSEK) .,NaN,Terraform,Data Protection,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0042,Ensure Cassandra OpsCenter agent (TCP:61621) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0043,Ensure Cassandra OpsCenter agent (TCP:61621) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0044,Ensure Cassandra OpsCenter agent (TCP:61621) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0045,Ensure Mongo Web Portal (TCP:27018) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0046,Ensure Mongo Web Portal (TCP:27018) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0047,Ensure Mongo Web Portal (TCP:27018) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0048,Ensure Puppet Master (TCP:8140) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0049,Ensure Puppet Master (TCP:8140) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0050,Ensure Puppet Master (TCP:8140) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0051,Ensure SQL Server Analysis Service browser (TCP:2382) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0052,Ensure SQL Server Analysis Service browser (TCP:2382) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0053,Ensure SQL Server Analysis Service browser (TCP:2382) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0054,Ensure MSSQL Browser Service (UDP:1434) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0055,Ensure MSSQL Browser Service (UDP:1434) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0056,Ensure MSSQL Browser Service (UDP:1434) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0057,Ensure MSSQL Admin (TCP:1434) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0058,Ensure MSSQL Admin (TCP:1434) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0059,Ensure MSSQL Admin (TCP:1434) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0060,Ensure VNC Server (TCP:5900) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0061,Ensure VNC Server (TCP:5900) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0062,Ensure VNC Server (TCP:5900) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0063,Ensure VNC Listener (TCP:5500) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0064,Ensure VNC Listener (TCP:5500) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0065,Ensure VNC Listener (TCP:5500) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0066,Ensure Known internal web port (TCP:8080) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0067,Ensure Known internal web port (TCP:8080) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0068,Ensure Known internal web port (TCP:8080) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0069,Ensure Known internal web port (TCP:8000) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0070,Ensure Known internal web port (TCP:8000) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0071,Ensure Known internal web port (TCP:8000) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0072,Ensure SaltStack Master (TCP:4506) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0073,Ensure SaltStack Master (TCP:4506) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0074,Ensure SaltStack Master (TCP:4506) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0075,Ensure SaltStack Master (TCP:4505) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0076,Ensure SaltStack Master (TCP:4505) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0077,Ensure SaltStack Master (TCP:4505) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0078,Ensure CIFS / SMB (TCP:3020) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0079,Ensure CIFS / SMB (TCP:3020) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0080,Ensure CIFS / SMB (TCP:3020) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0081,Ensure Prevalent known internal port (TCP:3000) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0082,Ensure Prevalent known internal port (TCP:3000) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0083,Ensure Prevalent known internal port (TCP:3000) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0084,Ensure DNS (UDP:53) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0085,Ensure DNS (UDP:53) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0086,Ensure DNS (UDP:53) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0087,Ensure SNMP (UDP:161) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0088,Ensure SNMP (UDP:161) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0089,Ensure SNMP (UDP:161) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0090,Ensure NetBios Session Service (UDP:139) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0091,Ensure NetBios Session Service (UDP:139) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0092,Ensure NetBios Session Service (UDP:139) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0093,Ensure NetBios Session Service (TCP:139) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0094,Ensure NetBios Session Service (TCP:139) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0095,Ensure NetBios Session Service (TCP:139) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0096,Ensure NetBios Datagram Service (TCP:138) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0097,Ensure NetBios Datagram Service (TCP:138) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0098,Ensure NetBios Datagram Service (TCP:138) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0099,Ensure NetBios Datagram Service (TCP:138) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0100,Ensure NetBios Datagram Service (TCP:138) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0101,Ensure NetBios Datagram Service (TCP:138) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0102,Ensure NetBIOS Name Service (UDP:137) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0103,Ensure NetBIOS Name Service (UDP:137) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0104,Ensure NetBIOS Name Service (UDP:137) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0105,Ensure NetBIOS Name Service (TCP:137) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0106,Ensure NetBIOS Name Service (TCP:137) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0107,Ensure NetBIOS Name Service (TCP:137) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0108,Ensure POP3 (TCP:110) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0109,Ensure POP3 (TCP:110) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0110,Ensure POP3 (TCP:110) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0111,Ensure SMTP (TCP:25) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0112,Ensure SMTP (TCP:25) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0113,Ensure SMTP (TCP:25) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0114,Ensure Microsoft-DS (TCP:445) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0115,Ensure Microsoft-DS (TCP:445) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0116,Ensure Microsoft-DS (TCP:445) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0117,Ensure Telnet (TCP:23) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0118,Ensure Telnet (TCP:23) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0119,Ensure Telnet (TCP:23) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0120,Ensure Memcached SSL (UDP:11215) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0121,Ensure Memcached SSL (UDP:11215) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0122,Ensure Memcached SSL (UDP:11215) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0123,Ensure Memcached SSL (TCP:11215) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0124,Ensure Memcached SSL (TCP:11215) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0125,Ensure Memcached SSL (TCP:11215) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0126,Ensure Memcached SSL (UDP:11214) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0127,Ensure Memcached SSL (UDP:11214) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0128,Ensure Memcached SSL (UDP:11214) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0129,Ensure Memcached SSL (TCP:11214) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0130,Ensure Memcached SSL (TCP:11214) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0131,Ensure Memcached SSL (TCP:11214) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0132,Ensure Remote Desktop (TCP:3389) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0133,Ensure Remote Desktop (TCP:3389) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0134,Ensure Remote Desktop (TCP:3389) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0135,Ensure Cassandra (TCP:7001) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0136,Ensure Cassandra (TCP:7001) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0137,Ensure Cassandra (TCP:7001) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0138,Ensure Postgres SQL (UDP:5432) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0139,Ensure Postgres SQL (UDP:5432) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0140,Ensure Postgres SQL (UDP:5432) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0141,Ensure Postgres SQL (TCP:5432) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0142,Ensure Postgres SQL (TCP:5432) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0143,Ensure Postgres SQL (TCP:5432) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0144,Ensure MySQL (TCP:3306) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0145,Ensure MySQL (TCP:3306) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0146,Ensure MySQL (TCP:3306) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0147,Ensure Oracle DB SSL (UDP:2484) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0148,Ensure Oracle DB SSL (UDP:2484) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0149,Ensure Oracle DB SSL (UDP:2484) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0150,Ensure Oracle DB SSL (TCP:2484) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0151,Ensure Oracle DB SSL (TCP:2484) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0152,Ensure Oracle DB SSL (TCP:2484) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0153,Ensure SQL Server Analysis Services (TCP:2383) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0154,Ensure SQL Server Analysis Services (TCP:2383) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0155,Ensure SQL Server Analysis Services (TCP:2383) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0156,Ensure MSSQL Server (TCP:1433) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0157,Ensure MSSQL Server (TCP:1433) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0158,Ensure MSSQL Server (TCP:1433) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0159,Ensure LDAP SSL (TCP:636) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
Terrascan,AC_GCP_0160,Ensure LDAP SSL (TCP:636) is not exposed to public for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Medium,NaN,NaN
Terrascan,AC_GCP_0161,Ensure LDAP SSL (TCP:636) is not exposed to entire internet for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,High,NaN,NaN
Terrascan,AC_GCP_0162,Ensure MSSQL Debugger (TCP:135) is not exposed to private hosts more than 32 for Google Compute Firewall,NaN,Terraform,Infrastructure Security,Google Cloud Platform,Low,NaN,NaN
