Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Trivy,DS-0010,RUN using 'sudo',"Avoid using 'RUN' with 'sudo' commands, as it can lead to unpredictable behavior.",Multiple(Rego),NaN,Docker,Critical,NaN,https://docs.docker.com/engine/reference/builder/#run
Trivy,DS-0014,RUN using 'wget' and 'curl',Avoid using both 'wget' and 'curl' since these tools have the same effect.,Multiple(Rego),NaN,Docker,Low,NaN,https://docs.docker.com/develop/develop-images/dockerfile_best-practices/#run
Trivy,DS-0012,Duplicate aliases defined in different FROMs,Different FROMs can't have the same alias defined.,Multiple(Rego),NaN,Docker,Critical,NaN,https://docs.docker.com/develop/develop-images/multistage-build/
Trivy,DS-0008,Exposed port out of range,UNIX ports outside the range 0-65535 are exposed.,Multiple(Rego),NaN,Docker,Critical,NaN,https://docs.docker.com/engine/reference/builder/#expose
Trivy,DS-0017,'RUN <package-manager> update' instruction alone,The instruction 'RUN <package-manager> update' should always be followed by '<package-manager> install' in the same RUN statement.,Multiple(Rego),NaN,Docker,High,NaN,https://docs.docker.com/develop/develop-images/instructions/#run
Trivy,DS-0009,WORKDIR path not absolute,"For clarity and reliability, you should always use absolute paths for your WORKDIR.",Multiple(Rego),NaN,Docker,High,NaN,https://docs.docker.com/develop/develop-images/dockerfile_best-practices/#workdir
Trivy,DS-0015,'yum clean all' missing,You should use 'yum clean all' after using a 'yum install' command to clean package cached data and reduce image size.,Multiple(Rego),NaN,Docker,High,NaN,https://docs.docker.com/develop/develop-images/dockerfile_best-practices/#run
Trivy,KSV-0024,Access to host ports,"According to pod security standard 'Host Ports', hostPorts should be disallowed, or at minimum restricted to a known list.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#baseline
Trivy,KSV-0051,Do not allow role binding creation and association with privileged role/clusterrole,Check whether role permits creating role bindings and associating to privileged role/clusterrole,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0052,Do not allow role to create ClusterRoleBindings and association with privileged role,Check whether role permits creating role ClusterRoleBindings and association with privileged cluster role,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0048,Manage Kubernetes workloads and pods,"Depending on the policies enforced by the admission controller, this permission ranges from the ability to steal compute (crypto) by running workloads or allowing for creating workloads that escape to the node as root and escalation to cluster-admin.",Multiple(Rego),NaN,Kubernetes,Medium,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0055,Do not allow users in a rolebinding to add other users to their rolebindings,Check whether role permits allowing users in a rolebinding to add other users to their rolebindings,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0122,Anonymous user access binding,Binding to anonymous user to any clusterrole or role is a security risk.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://blog.aquasec.com/kubernetes-exposed-one-yaml-away-from-disaster
Trivy,KSV-0044,No wildcard verb and resource roles,Check whether role permits wildcard verb on wildcard resource,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0045,No wildcard verb roles,Check whether role permits wildcard verb on specific resources,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KCV-0061,Ensure that the admin config  file ownership is set to root:root,Ensure that the admin config  file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0060,Ensure that the admin config file permissions are set to 600 or more restrictive,Ensure that the admin config file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0011,Ensure that the admission control plugin AlwaysAdmit is not set,Do not allow all requests.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0012,Ensure that the admission control plugin AlwaysPullImages is set,Always pull images.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0001,Ensure that the --anonymous-auth argument is set to false,Disable anonymous requests to the API server.,Multiple(Rego),NaN,Kubernetes,Medium,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0020,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,Retain the logs for at least 30 days or as appropriate.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0021,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,Retain 10 or an appropriate number of old log files.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0022,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,Rotate log files on reaching 100 MB or as appropriate.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0019,Ensure that the --audit-log-path argument is set,Enable auditing on the Kubernetes API Server and set the desired audit log path.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0007,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not always authorize all requests.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0008,Ensure that the --authorization-mode argument includes Node,Restrict kubelet nodes to reading only objects associated with them.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0009,Ensure that the --authorization-mode argument includes RBAC,Turn on Role Based Access Control.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0028,Ensure that the --client-ca-file argument is set as appropriate,Setup TLS connection on the API server.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0003,Ensure that the --DenyServiceExternalIPs is not set,This admission controller rejects all net-new usage of the Service field externalIPs.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0030,Ensure that the --encryption-provider-config argument is set as appropriate,Encrypt etcd key-value store.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0029,Ensure that the --etcd-cafile argument is set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0026,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0010,Ensure that the admission control plugin EventRateLimit is set,Limit the rate at which the API server accepts requests.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0006,Ensure that the --kubelet-certificate-authority argument is set as appropriate,Verify kubelet's certificate before establishing connection.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0005,Ensure that the --kubelet-client-certificate and --kubelet-client-key arguments are set as appropriate,Enable certificate based kubelet authentication.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0004,Ensure that the --kubelet-https argument is set to true,Use https for kubelet connections.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0068,Ensure that the Kubernetes PKI certificate file permission is set to 600,Ensure that the Kubernetes PKI certificate file permission is set to 600.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0066,Ensure that the Kubernetes PKI directory and file file ownership is set to root:root,Ensure that the Kubernetes PKI directory and file file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0067,Ensure that the Kubernetes PKI key file permission is set to 600,Ensure that the Kubernetes PKI key file permission is set to 600.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0015,Ensure that the admission control plugin NamespaceLifecycle is set,Reject creating objects in a namespace that is undergoing termination.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0016,Ensure that the admission control plugin NodeRestriction is set,Limit the Node and Pod objects that a kubelet could modify.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0049,Ensure that the API server pod specification file ownership is set to root:root,Ensure that the API server pod specification file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0048,Ensure that the API server pod specification file permissions are set to 600 or more restrictive,Ensure that the API server pod specification file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0018,Ensure that the --profiling argument is set to false,"Disable profiling, if not needed.",Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0017,Ensure that the --secure-port argument is not set to 0,Do not disable the secure port.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0013,Ensure that the admission control plugin SecurityContextDeny is set if PodSecurityPolicy is not used,The SecurityContextDeny admission controller can be used to deny pods which make use of some SecurityContext fields which could allow for privilege escalation in the cluster. This should be used where PodSecurityPolicy is not in place within the cluster.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0025,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly set a service account public key file for service accounts on the apiserver.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0024,Ensure that the --service-account-lookup argument is set to true,Validate service account before validating token.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0014,Ensure that the admission control plugin ServiceAccount is set,Automate service accounts management.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0027,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the API server.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0002,Ensure that the --token-auth-file parameter is not set,Do not use token based authentication.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KSV-0002,Runtime/Default AppArmor profile not set,"According to pod security standard 'AppArmor', the AppArmor key must be set to the runtime/default profile or to be undefined.",Multiple(Rego),NaN,Kubernetes,Low,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#baseline
Trivy,KSV-0054,Do not allow attaching to shell on pods,Check whether role permits attaching to shell on pods,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-01011,system:authenticate group access binding,Binding to system:authenticate group to any clusterrole or role is a security risk.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://orca.security/resources/blog/sys-all-google-kubernetes-engine-risk/
Trivy,KSV-0001,Can elevate its own privileges,"A program inside the container can elevate its own privileges and run as root, which might give the program control over the container and node.",Multiple(Rego),NaN,Kubernetes,Medium,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#restricted
Trivy,KSV-0003,Default capabilities: some containers do not drop all,The container should drop all default capabilities and add only those that are needed for its execution.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://kubesec.io/basics/containers-securitycontext-capabilities-drop-index-all/
Trivy,KSV-0004,Default capabilities: some containers do not drop any,Security best practices require containers to run with minimal required capabilities.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://kubesec.io/basics/containers-securitycontext-capabilities-drop-index-all/
Trivy,KSV-0111,User with admin access,Either cluster-admin or those granted powerful permissions.,Multiple(Rego),NaN,Kubernetes,Medium,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KCV-0057,Ensure that the container network interface file ownership is set to root:root,Ensure that the container network interface file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0056,Ensure that the container network interface file permissions are set to 600 or more restrictive,Ensure that the container network interface file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KSV-0109,ConfigMap with secrets,Storing secrets in configMaps is unsafe,Multiple(Rego),NaN,Kubernetes,High,NaN,
Trivy,KSV-01010,ConfigMap with sensitive content,Storing sensitive content such as usernames and email addresses in configMaps is unsafe,Multiple(Rego),NaN,Kubernetes,Medium,NaN,
Trivy,KCV-0039,Ensure that the --bind-address argument is set to 127.0.0.1,Do not bind the scheduler service to non-loopback insecure addresses.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0065,Ensure that the controller-manager config  file ownership is set to root:root,Ensure that the controller-manager config  file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0064,Ensure that the controller-manager config file permissions are set to 600 or more restrictive,Ensure that the controller-manager config file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0050,Ensure that the controller manager pod specification file permissions are set to 600 or more restrictive,Ensure that the controller manager pod specification file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0034,Ensure that the --profiling argument is set to false,"Disable profiling, if not needed.",Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0037,Ensure that the --root-ca-file argument is set as appropriate,Allow pods to verify the API server's serving certificate before establishing connections.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0038,Ensure that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation on controller-manager.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0036,Ensure that the --service-account-private-key-file argument is set as appropriate,Explicitly set a service account private key file for service accounts on the controller manager.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0033,Ensure that the --terminated-pod-gc-threshold argument is set as appropriate,"Activate garbage collector on pod termination, as appropriate.",Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0051,Ensure that the controller manager pod specification file ownership is set to root:root,Ensure that the controller manager pod specification file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0035,Ensure that the --use-service-account-credentials argument is set to true,Use individual service account credentials for each controller.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KSV-0011,CPU not limited,Enforcing CPU limits prevents DoS via resource exhaustion.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://cloud.google.com/blog/products/containers-kubernetes/kubernetes-best-practices-resource-requests-and-limits
Trivy,KSV-0015,CPU requests not specified,"When containers have resource requests specified, the scheduler can make better decisions about which nodes to place pods on, and how to deal with resource contention.",Multiple(Rego),NaN,Kubernetes,Low,NaN,https://cloud.google.com/blog/products/containers-kubernetes/kubernetes-best-practices-resource-requests-and-limits
Trivy,KSV-0110,Workloads in the default namespace,Checks whether a workload is running in the default namespace.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://kubernetes.io/docs/concepts/overview/working-with-objects/namespaces/
Trivy,KSV-0118,Default security context configured,"Security context controls the allocation of security parameters for the pod/container/volume, ensuring the appropriate level of protection. Relying on default security context may expose vulnerabilities to potential attacks that rely on privileged access.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/tasks/configure-pod-container/security-context/
Trivy,KSV-0042,Delete pod logs,"Used to cover attacker’s tracks, but most clusters ship logs quickly off-cluster.",Multiple(Rego),NaN,Kubernetes,Medium,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0106,Container capabilities must only include NET_BIND_SERVICE,"Containers must drop ALL capabilities, and are only permitted to add back the NET_BIND_SERVICE capability.",Multiple(Rego),NaN,Kubernetes,Low,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#restricted
Trivy,KCV-0044,Ensure that the --auto-tls argument is not set to true,Do not use self-signed certificates for TLS.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0042,Ensure that the --cert-file and --key-file arguments are set as appropriate,Configure TLS encryption for the etcd service.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0043,Ensure that the --client-cert-auth argument is set to true,Enable client authentication on etcd service.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0059,Ensure that the etcd data directory ownership is set to etcd:etcd,Ensure that the etcd data directory ownership is set to etcd:etcd.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0058,Ensure that the etcd data directory permissions are set to 700 or more restrictive,Ensure that the etcd data directory has permissions of 700 or more restrictive.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0047,Ensure that the --peer-auto-tls argument is not set to true,Do not use self-signed certificates for TLS.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0045,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,etcd should be configured to make use of TLS encryption for peer connections.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0046,Ensure that the --peer-client-cert-auth argument is set to true,etcd should be configured for peer authentication.,Multiple(Rego),NaN,Kubernetes,Low,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0055,Ensure that the etcd pod specification file ownership is set to root:root,Ensure that the etcd pod specification file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0054,Ensure that the etcd pod specification file permissions are set to 600 or more restrictive,Ensure that the etcd pod specification file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KSV-0014,Root file system is not read-only,"An immutable root file system prevents applications from writing to their local disk. This can limit intrusions, as attackers will not be able to tamper with the file system or write foreign executables to disk.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubesec.io/basics/containers-securitycontext-readonlyrootfilesystem-true/
Trivy,KSV-0053,Exec into Pods,The ability to exec into a container with privileged access to the host or with an attached SA with higher RBAC permissions is a common escalation path to cluster-admin.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KSV-0023,hostPath volumes mounted,"According to pod security standard 'HostPath Volumes', HostPath volumes must be forbidden.",Multiple(Rego),NaN,Kubernetes,Medium,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#baseline
Trivy,KSV-0008,Access to host IPC namespace,Sharing the host’s IPC namespace allows container processes to communicate with processes on the host.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#baseline
Trivy,KSV-0009,Access to host network,Sharing the host’s network namespace permits processes in the pod to communicate with processes bound to the host’s loopback adapter.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#baseline
Trivy,KSV-0010,Access to host PID,"Sharing the host’s PID namespace allows visibility on host processes, potentially leaking information such as environment variables and configuration.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#baseline
Trivy,KSV-0043,Do not allow impersonation of privileged groups,Check whether role permits impersonating privileged groups,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
Trivy,KCV-0093,Ensure ingress-nginx annotations are secure,Check for insecure annotations in ingress-nginx configurations.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,"https://github.com/kubernetes/kubernetes/issues/131008, https://github.com/kubernetes/kubernetes/issues/131007, https://github.com/kubernetes/kubernetes/issues/131006"
Trivy,KCV-0079,Ensure that the --anonymous-auth argument is set to false,Disable anonymous requests to the Kubelet server.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0080,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not allow all requests. Enable explicit authorization.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0076,Ensure that the client certificate authorities file ownership is set to root:root,Ensure that the certificate authorities file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0075,Ensure that the certificate authorities file permissions are set to 600 or more restrictive,Ensure that the certificate authorities file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0081,Ensure that the --client-ca-file argument is set as appropriate,Enable Kubelet authentication using certificates.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0074,Ensure that the --kubeconfig kubelet.conf file ownership is set to root:root,Ensure that the kubelet.conf file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0073,Ensure that the --kubeconfig kubelet.conf file permissions are set to 600 or more restrictive,Ensure that the kubelet.conf file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0078,If the kubelet config.yaml configuration file is being used validate file ownership is set to root:root ,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file is owned by root:root.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0077,If the kubelet config.yaml configuration file is being used validate permissions set to 600 or more restrictive,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file has permissions of 600 or more restrictive.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0087,Ensure that the --event-qps argument is set to 0 or a level which ensures appropriate event capture,Security relevant information should be captured. The --event-qps flag on the Kubelet can be used to limit the rate at which events are gathered,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0086,Ensure that the --hostname-override argument is not set,Do not override node hostnames.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0070,Ensure that the kubelet service file ownership is set to root:root,Ensure that the kubelet service file ownership is set to root:root.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0069,Ensure that the kubelet service file permissions are set to 600 or more restrictive,Ensure that the kubelet service file has permissions of 600 or more restrictive.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0084,Ensure that the --make-iptables-util-chains argument is set to true,Allow Kubelet to manage iptables.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0092,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,Ensure that the Kubelet is configured to only use strong cryptographic ciphers.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0083,Ensure that the --protect-kernel-defaults is set to true,Protect tuned kernel parameters from overriding kubelet default kernel parameter values.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0072,if proxy kubeconfig file exists ensure ownership is set to root:root,"If kube-proxy is running, ensure that the file ownership of its kubeconfig file is set to root:root.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0071,If proxy kubeconfig file exists ensure permissions are set to 600 or more restrictive,"If kube-proxy is running, and if it is using a file-based kubeconfig file, ensure that the proxy kubeconfig file has permissions of 600 or more restrictive.",Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0082,Verify that the --read-only-port argument is set to 0,Disable the read-only port.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0090,Ensure that the --rotate-certificates argument is not set to false,Enable kubelet client certificate rotation.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0091,Verify that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0085,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do not disable timeouts on streaming connections.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0088,Ensure that the --tls-cert-file argument are set as appropriate,Setup TLS connection on the Kubelets.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KCV-0089,Ensure that the --tls-key-file argument are set as appropriate,Setup TLS connection on the Kubelets.,Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://www.cisecurity.org/benchmark/kubernetes
Trivy,KSV-0121,Kubernetes resource with disallowed volumes mounted,HostPath present many security risks and as a security practice it is better to avoid critical host paths mounts.,Multiple(Rego),NaN,Kubernetes,High,NaN,https://kubernetes.io/docs/concepts/security/pod-security-standards/#restricted
Trivy,KSV-0007,Manages /etc/hosts,Managing /etc/hosts aliases can prevent the container engine from modifying the file after a pod’s containers have already been started.,Multiple(Rego),NaN,Kubernetes,Low,NaN,
Trivy,KSV-0046,Manage all resources,"Full control of the cluster resources, and therefore also root on all nodes where workloads can run and has access to all pods, secrets, and data.",Multiple(Rego),NaN,Kubernetes,Critical,NaN,https://kubernetes.io/docs/concepts/security/rbac-good-practices/
